filename,width,height,class,xmin,ymin,xmax,ymax
z5047607521949_ff1c4272a65a0b636235a5ff3a515f30_jpg.rf.f7bc0f6b433d1416f1037dd3a25aa35f.jpg,640,640,khong_bo_ao_vao_quan,133,164,169,195
z5047607247982_3a873902cb300179c7e50ab9e575f821_jpg.rf.57bc750587af5f69796a14818a100364.jpg,640,640,khong_bo_ao_vao_quan,249,257,377,362
z5047607247982_3a873902cb300179c7e50ab9e575f821_jpg.rf.57bc750587af5f69796a14818a100364.jpg,640,640,khong_bo_ao_vao_quan,444,312,583,410
z5047607201407_b06240a46876f72726240e353ad9056f_jpg.rf.b89e836b8660ac6eb732861385bd14dc.jpg,640,640,khong_bo_ao_vao_quan,290,230,417,310
z5047607201407_b06240a46876f72726240e353ad9056f_jpg.rf.b89e836b8660ac6eb732861385bd14dc.jpg,640,640,khong_bo_ao_vao_quan,462,212,571,317
z5047609062158_99f59477430ce4e4434a4f7d6cac04ff_jpg.rf.a1318132410b2c361140420c66f7bbb2.jpg,640,640,khong_bo_ao_vao_quan,131,278,176,305
z5047609062158_99f59477430ce4e4434a4f7d6cac04ff_jpg.rf.a1318132410b2c361140420c66f7bbb2.jpg,640,640,khong_bo_ao_vao_quan,171,295,213,317
z5047609062158_99f59477430ce4e4434a4f7d6cac04ff_jpg.rf.a1318132410b2c361140420c66f7bbb2.jpg,640,640,khong_bo_ao_vao_quan,223,288,274,320
z5047609062158_99f59477430ce4e4434a4f7d6cac04ff_jpg.rf.a1318132410b2c361140420c66f7bbb2.jpg,640,640,khong_bo_ao_vao_quan,287,272,327,293
z5047609062158_99f59477430ce4e4434a4f7d6cac04ff_jpg.rf.a1318132410b2c361140420c66f7bbb2.jpg,640,640,khong_bo_ao_vao_quan,40,263,62,285
z5047609269955_a8c3ab2741f73cdc7043e6065a6073f7_jpg.rf.dbd101bbd3513c04d59b373fa835bb82.jpg,640,640,khong_bo_ao_vao_quan,274,312,418,389
z5047607017643_629b77f3b79eb5f14632ce6f712e95ae_jpg.rf.0aea423b64338863b906d41e2e8d71f9.jpg,640,640,khong_bo_ao_vao_quan,367,368,543,440
z5047607189412_54982dbf8a71e9d925fd90344af441b4_jpg.rf.4a8b9f6156ff1e464c25b1a999ecdcd7.jpg,640,640,khong_bo_ao_vao_quan,454,401,640,465
z5047607189412_54982dbf8a71e9d925fd90344af441b4_jpg.rf.4a8b9f6156ff1e464c25b1a999ecdcd7.jpg,640,640,khong_bo_ao_vao_quan,140,335,214,367
z5047607189412_54982dbf8a71e9d925fd90344af441b4_jpg.rf.4a8b9f6156ff1e464c25b1a999ecdcd7.jpg,640,640,khong_bo_ao_vao_quan,0,453,53,528
z5047604290143_e2687a09154c8fa9758db4b29ccea6c0_jpg.rf.198159a6a90734324129d4c43614c866.jpg,640,640,khong_bo_ao_vao_quan,56,385,316,444
z5047608510028_bfb8fbade2b0851afed1fa32909dc4a4_jpg.rf.240067173f6eeb63e874337ca4749ca9.jpg,640,640,khong_bo_ao_vao_quan,299,453,380,474
z5047608510028_bfb8fbade2b0851afed1fa32909dc4a4_jpg.rf.240067173f6eeb63e874337ca4749ca9.jpg,640,640,khong_bo_ao_vao_quan,203,429,289,466
z5047608510028_bfb8fbade2b0851afed1fa32909dc4a4_jpg.rf.240067173f6eeb63e874337ca4749ca9.jpg,640,640,khong_bo_ao_vao_quan,415,359,426,367
z5047608510028_bfb8fbade2b0851afed1fa32909dc4a4_jpg.rf.240067173f6eeb63e874337ca4749ca9.jpg,640,640,khong_bo_ao_vao_quan,361,347,371,351
z5047608788201_c4d3b1df1e1b575995bc9307d1dd1c1b_jpg.rf.d7d0b370d9a1a1b9534ae0d4de41daad.jpg,640,640,khong_bo_ao_vao_quan,137,480,396,540
z5047607763429_50ac28b8a8efb5f549521dd873c690d0_jpg.rf.cbfd24089866709b980f2d5d5b3c1f1d.jpg,640,640,khong_bo_ao_vao_quan,267,375,390,430
z5047607763429_50ac28b8a8efb5f549521dd873c690d0_jpg.rf.cbfd24089866709b980f2d5d5b3c1f1d.jpg,640,640,khong_bo_ao_vao_quan,423,340,520,390
z5047607763429_50ac28b8a8efb5f549521dd873c690d0_jpg.rf.cbfd24089866709b980f2d5d5b3c1f1d.jpg,640,640,khong_bo_ao_vao_quan,187,305,250,353
z5047605205935_be9bf8a452360a4402bfe9e92eedcfa8_jpg.rf.6ac9a8c71704e006c5e1268d6dd6bec6.jpg,640,640,khong_bo_ao_vao_quan,325,410,385,480
z5047605205935_be9bf8a452360a4402bfe9e92eedcfa8_jpg.rf.6ac9a8c71704e006c5e1268d6dd6bec6.jpg,640,640,khong_bo_ao_vao_quan,488,379,640,472
z5047604337094_76b5e0834929145cec994340a4d58b96_jpg.rf.516d18908cf2386ae374225a69f8887c.jpg,640,640,khong_phu_hieu,474,166,515,195
z5047604337094_76b5e0834929145cec994340a4d58b96_jpg.rf.516d18908cf2386ae374225a69f8887c.jpg,640,640,khong_bo_ao_vao_quan,343,286,529,328
z5047609202176_3c8c0cde77fc9384a804235466de0556_jpg.rf.450e9a7e6d74991f8c080311af8998ad.jpg,640,640,khong_bo_ao_vao_quan,62,333,222,397
z5047609202176_3c8c0cde77fc9384a804235466de0556_jpg.rf.450e9a7e6d74991f8c080311af8998ad.jpg,640,640,khong_bo_ao_vao_quan,282,327,428,372
z5047609202176_3c8c0cde77fc9384a804235466de0556_jpg.rf.450e9a7e6d74991f8c080311af8998ad.jpg,640,640,khong_bo_ao_vao_quan,195,289,281,359
z5047604313706_846758ba2bd24672a0df55f8ca99db86_jpg.rf.37fe0f7571d5fcbeff6de8bd67da2623.jpg,640,640,khong_bo_ao_vao_quan,160,259,322,302
z5047604313706_846758ba2bd24672a0df55f8ca99db86_jpg.rf.37fe0f7571d5fcbeff6de8bd67da2623.jpg,640,640,khong_bo_ao_vao_quan,377,248,539,289
z5047608985273_d7688c9ede363a398258a28f4795ce02_jpg.rf.e0e7cfa6ee3b4d12e09af26992da2d8f.jpg,640,640,khong_bo_ao_vao_quan,251,397,368,426
z5047608985273_d7688c9ede363a398258a28f4795ce02_jpg.rf.e0e7cfa6ee3b4d12e09af26992da2d8f.jpg,640,640,khong_bo_ao_vao_quan,188,342,263,359
z5047608985273_d7688c9ede363a398258a28f4795ce02_jpg.rf.e0e7cfa6ee3b4d12e09af26992da2d8f.jpg,640,640,khong_bo_ao_vao_quan,91,271,148,288
z5047608985273_d7688c9ede363a398258a28f4795ce02_jpg.rf.e0e7cfa6ee3b4d12e09af26992da2d8f.jpg,640,640,khong_bo_ao_vao_quan,46,253,91,273
z5047608985273_d7688c9ede363a398258a28f4795ce02_jpg.rf.e0e7cfa6ee3b4d12e09af26992da2d8f.jpg,640,640,khong_bo_ao_vao_quan,618,251,640,268
z5047607561032_52e6cee2e211c7c582bf0ece070f0039_jpg.rf.05d353592d20f41f0695a8e5b4712f4e.jpg,640,640,khong_bo_ao_vao_quan,253,427,469,508
z5047608169723_577e1e363b72b88dbc33ae7c2b46deaf_jpg.rf.641593137b7ab89205cb991976971c52.jpg,640,640,khong_bo_ao_vao_quan,398,458,562,540
z5047608169723_577e1e363b72b88dbc33ae7c2b46deaf_jpg.rf.641593137b7ab89205cb991976971c52.jpg,640,640,khong_bo_ao_vao_quan,0,362,67,420
z5047608169723_577e1e363b72b88dbc33ae7c2b46deaf_jpg.rf.641593137b7ab89205cb991976971c52.jpg,640,640,khong_bo_ao_vao_quan,222,320,287,350
z5047608169723_577e1e363b72b88dbc33ae7c2b46deaf_jpg.rf.641593137b7ab89205cb991976971c52.jpg,640,640,khong_bo_ao_vao_quan,318,394,382,429
z5047604819405_284cf9dae19ab01a4dae4cc885467ad8_jpg.rf.637417c40fc7e8890e5e602b6a467ae9.jpg,640,640,khong_bo_ao_vao_quan,93,367,347,513
z5047604819405_284cf9dae19ab01a4dae4cc885467ad8_jpg.rf.637417c40fc7e8890e5e602b6a467ae9.jpg,640,640,khong_bo_ao_vao_quan,320,235,471,290
z5047604819405_284cf9dae19ab01a4dae4cc885467ad8_jpg.rf.637417c40fc7e8890e5e602b6a467ae9.jpg,640,640,khong_bo_ao_vao_quan,562,215,640,261
z5047604755885_dcf69613f1b735acbb2d5f3903695d80_jpg.rf.dcaddb8067d93cfe03e4722b96b2de93.jpg,640,640,khong_bo_ao_vao_quan,156,285,401,342
z5047609144619_e4729c531980ca386526a7c74755b8fd_jpg.rf.1189390935bdc532acd60ee45c932d40.jpg,640,640,khong_bo_ao_vao_quan,65,312,163,372
z5047609144619_e4729c531980ca386526a7c74755b8fd_jpg.rf.1189390935bdc532acd60ee45c932d40.jpg,640,640,khong_bo_ao_vao_quan,160,320,260,362
z5047609144619_e4729c531980ca386526a7c74755b8fd_jpg.rf.1189390935bdc532acd60ee45c932d40.jpg,640,640,khong_bo_ao_vao_quan,453,332,538,372
z5047604635579_4e699dce0628e395ddda71c09e91fdea_jpg.rf.78e516c5d9222913c32e165eddce5fb9.jpg,640,640,khong_bo_ao_vao_quan,268,334,330,352
z5047604635579_4e699dce0628e395ddda71c09e91fdea_jpg.rf.78e516c5d9222913c32e165eddce5fb9.jpg,640,640,khong_bo_ao_vao_quan,467,329,508,345
z5047604770745_ccec2dff3034ccb5290ff25273e4ca63_jpg.rf.7342b86f4c1089105f7173bcdeec117c.jpg,640,640,khong_bo_ao_vao_quan,203,467,354,562
z5047604770745_ccec2dff3034ccb5290ff25273e4ca63_jpg.rf.7342b86f4c1089105f7173bcdeec117c.jpg,640,640,khong_bo_ao_vao_quan,29,280,133,342
z5047605199451_4295e867d681d8e1d2956192f20f00c9_jpg.rf.64bb222c1031fd2be487b03aeacb1464.jpg,640,640,khong_bo_ao_vao_quan,138,292,224,340
z5047605199451_4295e867d681d8e1d2956192f20f00c9_jpg.rf.64bb222c1031fd2be487b03aeacb1464.jpg,640,640,khong_bo_ao_vao_quan,260,313,360,367
z5047607509685_9967c6b37669869de532594ad4ab22ca_jpg.rf.08e16fadad9c59c1225b6fb0787eec0d.jpg,640,640,khong_bo_ao_vao_quan,111,426,180,463
z5047607509685_9967c6b37669869de532594ad4ab22ca_jpg.rf.08e16fadad9c59c1225b6fb0787eec0d.jpg,640,640,khong_bo_ao_vao_quan,277,385,311,404
z5047607509685_9967c6b37669869de532594ad4ab22ca_jpg.rf.08e16fadad9c59c1225b6fb0787eec0d.jpg,640,640,khong_bo_ao_vao_quan,30,394,58,425
z5047607509685_9967c6b37669869de532594ad4ab22ca_jpg.rf.08e16fadad9c59c1225b6fb0787eec0d.jpg,640,640,khong_bo_ao_vao_quan,515,372,537,386
z5047607510101_d8f42b34781cc6894432e87769bc66f5_jpg.rf.1ad0304d1cec52202769ae1328af3aa0.jpg,640,640,khong_bo_ao_vao_quan,328,302,544,358
z5047607510101_d8f42b34781cc6894432e87769bc66f5_jpg.rf.1ad0304d1cec52202769ae1328af3aa0.jpg,640,640,khong_bo_ao_vao_quan,50,277,262,325
z5047607493207_ff6cfdf8b3705f3f329d74a375b8503a_jpg.rf.765e7693014b4ee0ddeea9684a920b05.jpg,640,640,khong_bo_ao_vao_quan,254,343,366,372
z5047605187633_9e659e0d95a0b3b4af7d500523de3fec_jpg.rf.6b5842071098ef781691b482b426be63.jpg,640,640,khong_bo_ao_vao_quan,117,307,174,330
z5047605187633_9e659e0d95a0b3b4af7d500523de3fec_jpg.rf.6b5842071098ef781691b482b426be63.jpg,640,640,khong_bo_ao_vao_quan,218,270,283,297
z5047605187633_9e659e0d95a0b3b4af7d500523de3fec_jpg.rf.6b5842071098ef781691b482b426be63.jpg,640,640,khong_bo_ao_vao_quan,313,264,369,284
z5047605187633_9e659e0d95a0b3b4af7d500523de3fec_jpg.rf.6b5842071098ef781691b482b426be63.jpg,640,640,khong_bo_ao_vao_quan,387,258,446,283
z5047608126180_b6e22e174c3546e674e673e926e35e22_jpg.rf.1f7ce8452b94c012d0d4118ce340b4e8.jpg,640,640,khong_bo_ao_vao_quan,260,290,340,320
z5047608126180_b6e22e174c3546e674e673e926e35e22_jpg.rf.1f7ce8452b94c012d0d4118ce340b4e8.jpg,640,640,khong_bo_ao_vao_quan,160,294,242,329
z5047608126180_b6e22e174c3546e674e673e926e35e22_jpg.rf.1f7ce8452b94c012d0d4118ce340b4e8.jpg,640,640,khong_bo_ao_vao_quan,429,277,498,313
z5047608126180_b6e22e174c3546e674e673e926e35e22_jpg.rf.1f7ce8452b94c012d0d4118ce340b4e8.jpg,640,640,khong_bo_ao_vao_quan,62,300,138,342
z5047608806111_780b48deeaad6accf3f0f94de2bd9714_jpg.rf.06d7f63727fba03767cd24a921f9512d.jpg,640,640,khong_bo_ao_vao_quan,445,349,567,399
z5047608806111_780b48deeaad6accf3f0f94de2bd9714_jpg.rf.06d7f63727fba03767cd24a921f9512d.jpg,640,640,khong_bo_ao_vao_quan,556,305,631,360
z5047606371015_4c108a4dbb0eafa0f2bc063562f50458_jpg.rf.1e9fe82c1408d807c253eb388112e97b.jpg,640,640,khong_bo_ao_vao_quan,228,292,390,361
z5047609284020_c24138ee40770ad3490b68a2aba97b92_jpg.rf.4cb7fdb15e371e669a7f8cea81e9e02a.jpg,640,640,khong_bo_ao_vao_quan,138,423,282,487
z5047609284020_c24138ee40770ad3490b68a2aba97b92_jpg.rf.4cb7fdb15e371e669a7f8cea81e9e02a.jpg,640,640,khong_bo_ao_vao_quan,399,394,456,459
z5047608383788_d035aa41e137f89610b465b12fe9f819_jpg.rf.b78504ee2afda6d000c162b984dd3db6.jpg,640,640,khong_bo_ao_vao_quan,217,275,360,335
z5047608383788_d035aa41e137f89610b465b12fe9f819_jpg.rf.b78504ee2afda6d000c162b984dd3db6.jpg,640,640,khong_bo_ao_vao_quan,385,194,439,219
z5047608383788_d035aa41e137f89610b465b12fe9f819_jpg.rf.b78504ee2afda6d000c162b984dd3db6.jpg,640,640,khong_bo_ao_vao_quan,535,462,640,550
z5047604781000_daabd3e4361fa4e48173b8a8e7628c62_jpg.rf.d747d48b7ed83d4eed72e0449c77c816.jpg,640,640,khong_bo_ao_vao_quan,146,242,325,288
z5047604781000_daabd3e4361fa4e48173b8a8e7628c62_jpg.rf.d747d48b7ed83d4eed72e0449c77c816.jpg,640,640,khong_bo_ao_vao_quan,478,194,561,229
z5047609175492_47f3d0030a010f131c5e6b960e908d00_jpg.rf.c34a19de1c4f08425c32bab4f82aed13.jpg,640,640,khong_bo_ao_vao_quan,98,300,233,355
z5047609175492_47f3d0030a010f131c5e6b960e908d00_jpg.rf.c34a19de1c4f08425c32bab4f82aed13.jpg,640,640,khong_bo_ao_vao_quan,252,295,339,342
z5047609175492_47f3d0030a010f131c5e6b960e908d00_jpg.rf.c34a19de1c4f08425c32bab4f82aed13.jpg,640,640,khong_bo_ao_vao_quan,374,317,481,367
z5047609175492_47f3d0030a010f131c5e6b960e908d00_jpg.rf.c34a19de1c4f08425c32bab4f82aed13.jpg,640,640,khong_bo_ao_vao_quan,470,302,541,357
z5047609104560_112665209c25c41340fb2f9f8dc1c529_jpg.rf.c6dab9200a8980dd5bb56168e07bc7a6.jpg,640,640,khong_bo_ao_vao_quan,280,350,442,417
z5047609104560_112665209c25c41340fb2f9f8dc1c529_jpg.rf.c6dab9200a8980dd5bb56168e07bc7a6.jpg,640,640,khong_bo_ao_vao_quan,185,140,254,170
z5047607064748_6566bca3307a3562df08c4cec5d6d39f_jpg.rf.c3166948e155768fae00cd39eecea99b.jpg,640,640,khong_bo_ao_vao_quan,214,358,324,418
z5047607064748_6566bca3307a3562df08c4cec5d6d39f_jpg.rf.c3166948e155768fae00cd39eecea99b.jpg,640,640,khong_bo_ao_vao_quan,533,323,590,363
z5047607064748_6566bca3307a3562df08c4cec5d6d39f_jpg.rf.c3166948e155768fae00cd39eecea99b.jpg,640,640,khong_bo_ao_vao_quan,307,328,380,363
z5047608769749_f2d5bbd4ce5fe5eb91ffef143162f928_jpg.rf.77a9eedbde548e89c07e654ad7eee4ba.jpg,640,640,khong_bo_ao_vao_quan,57,341,208,418
z5047609163548_155b4dc53d335d2746cb8e38a65ef472_jpg.rf.35a43b5640a347be46fa998623803afe.jpg,640,640,khong_bo_ao_vao_quan,153,360,292,408
z5047609163548_155b4dc53d335d2746cb8e38a65ef472_jpg.rf.35a43b5640a347be46fa998623803afe.jpg,640,640,khong_bo_ao_vao_quan,344,325,499,392
z5047609163548_155b4dc53d335d2746cb8e38a65ef472_jpg.rf.35a43b5640a347be46fa998623803afe.jpg,640,640,khong_bo_ao_vao_quan,273,313,355,362
z5047607033332_740df06679a8a0a1c3bacd457cf922d8_jpg.rf.59d0ab055718f763ed319ef6eb369f73.jpg,640,640,khong_bo_ao_vao_quan,223,328,327,388
z5047605459116_e04d506b240c6f7c5e58d790f88c7798_jpg.rf.1b8473b209264ece11a6ed54362b58ed.jpg,640,640,khong_bo_ao_vao_quan,115,338,283,393
z5047607070684_d7e0d5f719cb1aed9b012a7e8735d579_jpg.rf.993d18808396ed6e84f9b12896a44036.jpg,640,640,khong_bo_ao_vao_quan,264,363,394,418
z5047604283710_c8485abd1a2949346fdf1290286b9adb_jpg.rf.4dc3df47ed5e6372573df88b8037fdfd.jpg,640,640,khong_bo_ao_vao_quan,269,317,489,375
z5047608621582_43bf8fc9761719968db3dc744a2b8a1e_jpg.rf.eee0b47071c4d65f52f7bd8a34e1de74.jpg,640,640,khong_bo_ao_vao_quan,199,419,351,451
z5047608621582_43bf8fc9761719968db3dc744a2b8a1e_jpg.rf.eee0b47071c4d65f52f7bd8a34e1de74.jpg,640,640,khong_bo_ao_vao_quan,91,268,160,290
z5047607035806_3f3d94f094b3aa7dd54694819feaa32c_jpg.rf.84bbdd9d94ef7f699fd90df7f1eaf020.jpg,640,640,khong_bo_ao_vao_quan,180,248,283,303
z5047607035806_3f3d94f094b3aa7dd54694819feaa32c_jpg.rf.84bbdd9d94ef7f699fd90df7f1eaf020.jpg,640,640,khong_bo_ao_vao_quan,583,258,640,313
z5047607035806_3f3d94f094b3aa7dd54694819feaa32c_jpg.rf.84bbdd9d94ef7f699fd90df7f1eaf020.jpg,640,640,khong_phu_hieu,250,189,274,218
z5047608771652_9b25aca35308cabd1a907638dbd47672_jpg.rf.54627d3f68d04556194db5514c466131.jpg,640,640,khong_bo_ao_vao_quan,171,157,225,193
z5047608771652_9b25aca35308cabd1a907638dbd47672_jpg.rf.54627d3f68d04556194db5514c466131.jpg,640,640,khong_bo_ao_vao_quan,598,148,636,167
z5047608771652_9b25aca35308cabd1a907638dbd47672_jpg.rf.54627d3f68d04556194db5514c466131.jpg,640,640,khong_bo_ao_vao_quan,447,153,496,177
z5047607197604_cd7245a8342e587c9f31c323741d2308_jpg.rf.c77251d474d23d01793fb7a596deeca9.jpg,640,640,khong_bo_ao_vao_quan,160,318,238,347
z5047608620443_478b261465bac968b7bdb192bb871780_jpg.rf.b76577cf7fb066eaa496519c3f1edbd8.jpg,640,640,khong_bo_ao_vao_quan,252,419,358,444
z5047608620443_478b261465bac968b7bdb192bb871780_jpg.rf.b76577cf7fb066eaa496519c3f1edbd8.jpg,640,640,khong_bo_ao_vao_quan,136,352,186,368
z5047607250597_46757e4deb324410600c9123008814f1_jpg.rf.aed22a6fa03dcbb13396b62df2422b5e.jpg,640,640,khong_bo_ao_vao_quan,297,318,443,435
z5047609232794_22e3a13dc383b58870328318c728d98a_jpg.rf.f983dff0e5fb2d8d6812aa291ff2f700.jpg,640,640,khong_bo_ao_vao_quan,328,288,485,380
z5047609232794_22e3a13dc383b58870328318c728d98a_jpg.rf.f983dff0e5fb2d8d6812aa291ff2f700.jpg,640,640,khong_bo_ao_vao_quan,499,300,629,348
z5047609232794_22e3a13dc383b58870328318c728d98a_jpg.rf.f983dff0e5fb2d8d6812aa291ff2f700.jpg,640,640,khong_phu_hieu,428,193,476,235
z5047608372780_1bd0106d44d00bdc2847f79062abd5d6_jpg.rf.98c9a45dfc7a906d80025186a9c2161e.jpg,640,640,khong_bo_ao_vao_quan,94,218,163,234
z5047608372780_1bd0106d44d00bdc2847f79062abd5d6_jpg.rf.98c9a45dfc7a906d80025186a9c2161e.jpg,640,640,khong_bo_ao_vao_quan,316,243,442,281
z5047608372780_1bd0106d44d00bdc2847f79062abd5d6_jpg.rf.98c9a45dfc7a906d80025186a9c2161e.jpg,640,640,khong_bo_ao_vao_quan,508,213,551,244
z5047608372780_1bd0106d44d00bdc2847f79062abd5d6_jpg.rf.98c9a45dfc7a906d80025186a9c2161e.jpg,640,640,khong_bo_ao_vao_quan,546,216,598,246
z5047608372780_1bd0106d44d00bdc2847f79062abd5d6_jpg.rf.98c9a45dfc7a906d80025186a9c2161e.jpg,640,640,khong_bo_ao_vao_quan,593,195,617,215
z5047607749427_65f986c83c156022b750d9eda7bcee72_jpg.rf.dc061948781fcd98fb7d9d2a7951a9e2.jpg,640,640,khong_bo_ao_vao_quan,357,390,447,452
z5047605585901_daf2d0a0df9b2c861c71665b90c9313d_jpg.rf.8d918b0c36d9eee9e34032c3a0692894.jpg,640,640,khong_bo_ao_vao_quan,243,343,337,393
z5047605585901_daf2d0a0df9b2c861c71665b90c9313d_jpg.rf.8d918b0c36d9eee9e34032c3a0692894.jpg,640,640,khong_bo_ao_vao_quan,30,358,120,408
z5047605434527_655121fb2c1dd41ee40b85d6fddcece3_jpg.rf.02090db43fa522d022055fbb6e6e6387.jpg,640,640,khong_bo_ao_vao_quan,259,309,404,366
z5047605434527_655121fb2c1dd41ee40b85d6fddcece3_jpg.rf.02090db43fa522d022055fbb6e6e6387.jpg,640,640,khong_bo_ao_vao_quan,92,330,214,374
z5047605434527_655121fb2c1dd41ee40b85d6fddcece3_jpg.rf.02090db43fa522d022055fbb6e6e6387.jpg,640,640,khong_bo_ao_vao_quan,15,353,76,418
z5047608645326_527abc5b86530ab3a1b8cff73c1daef9_jpg.rf.21d1782b20be24bafb71fef023b7516d.jpg,640,640,khong_bo_ao_vao_quan,238,379,392,425
z5047608645326_527abc5b86530ab3a1b8cff73c1daef9_jpg.rf.21d1782b20be24bafb71fef023b7516d.jpg,640,640,khong_bo_ao_vao_quan,125,286,233,309
z5047608645326_527abc5b86530ab3a1b8cff73c1daef9_jpg.rf.21d1782b20be24bafb71fef023b7516d.jpg,640,640,khong_bo_ao_vao_quan,480,184,504,194
z5047606113301_a2f0471cbcba1f4dff7ed4e32708c85b_jpg.rf.a5c22c1d60bd83931c92cfc9ab99b41e.jpg,640,640,khong_bo_ao_vao_quan,217,335,289,373
z5047607785891_08089a4aa15ba02e0b6c097ff3a1625f_jpg.rf.9d5da5914947fe25d214d4f318f301da.jpg,640,640,khong_bo_ao_vao_quan,149,494,271,535
z5047607785891_08089a4aa15ba02e0b6c097ff3a1625f_jpg.rf.9d5da5914947fe25d214d4f318f301da.jpg,640,640,khong_bo_ao_vao_quan,384,275,408,298
z5047607785891_08089a4aa15ba02e0b6c097ff3a1625f_jpg.rf.9d5da5914947fe25d214d4f318f301da.jpg,640,640,khong_bo_ao_vao_quan,554,283,603,302
z5047607785891_08089a4aa15ba02e0b6c097ff3a1625f_jpg.rf.9d5da5914947fe25d214d4f318f301da.jpg,640,640,khong_bo_ao_vao_quan,463,263,490,276
z5047607785891_08089a4aa15ba02e0b6c097ff3a1625f_jpg.rf.9d5da5914947fe25d214d4f318f301da.jpg,640,640,khong_bo_ao_vao_quan,417,275,448,287
z5047607785891_08089a4aa15ba02e0b6c097ff3a1625f_jpg.rf.9d5da5914947fe25d214d4f318f301da.jpg,640,640,khong_bo_ao_vao_quan,2,314,47,333
z5047607785891_08089a4aa15ba02e0b6c097ff3a1625f_jpg.rf.9d5da5914947fe25d214d4f318f301da.jpg,640,640,khong_bo_ao_vao_quan,60,291,91,306
z5047607785891_08089a4aa15ba02e0b6c097ff3a1625f_jpg.rf.9d5da5914947fe25d214d4f318f301da.jpg,640,640,khong_bo_ao_vao_quan,330,277,363,288
z5047606379600_a045f50dd83b0de1290269e0058c84eb_jpg.rf.d112c8407456b4a45a15f57a1e67bd3c.jpg,640,640,khong_bo_ao_vao_quan,262,312,453,377
z5047608174242_463513f06e999b1743e4aeba200dd995_jpg.rf.4df8f54231944a75243ab13b1ad60560.jpg,640,640,khong_bo_ao_vao_quan,118,359,178,384
z5047608174242_463513f06e999b1743e4aeba200dd995_jpg.rf.4df8f54231944a75243ab13b1ad60560.jpg,640,640,khong_bo_ao_vao_quan,200,338,262,367
z5047608174242_463513f06e999b1743e4aeba200dd995_jpg.rf.4df8f54231944a75243ab13b1ad60560.jpg,640,640,khong_bo_ao_vao_quan,278,346,364,365
z5047608174242_463513f06e999b1743e4aeba200dd995_jpg.rf.4df8f54231944a75243ab13b1ad60560.jpg,640,640,khong_bo_ao_vao_quan,432,326,500,348
z5047605446012_ee6f2e576e1d13ab57a8ad83b12457b9_jpg.rf.fb6757991af650cd8432a27360e3bc2b.jpg,640,640,khong_bo_ao_vao_quan,235,336,449,392
z5047605446012_ee6f2e576e1d13ab57a8ad83b12457b9_jpg.rf.fb6757991af650cd8432a27360e3bc2b.jpg,640,640,khong_bo_ao_vao_quan,181,281,285,339
z5047609234005_6badcb4d589671787252adbce243573a_jpg.rf.a382bdee9bb27d0a2b4a713a34a8ae4a.jpg,640,640,khong_bo_ao_vao_quan,42,330,222,410
z5047609234005_6badcb4d589671787252adbce243573a_jpg.rf.a382bdee9bb27d0a2b4a713a34a8ae4a.jpg,640,640,khong_bo_ao_vao_quan,206,308,286,375
z5047609234005_6badcb4d589671787252adbce243573a_jpg.rf.a382bdee9bb27d0a2b4a713a34a8ae4a.jpg,640,640,khong_bo_ao_vao_quan,330,344,496,394
z5047609072339_5607e3472fc7843518cb7285215ba468_jpg.rf.7b7abcc71b94a9592b989799de7ddaf9.jpg,640,640,khong_bo_ao_vao_quan,293,427,398,475
z5047609040085_c4ef21fe8de7afe18507d1903d13d61f_jpg.rf.2a777ee2c72680de18e424192ab3e891.jpg,640,640,khong_bo_ao_vao_quan,299,359,488,397
z5047608669847_1c6fe88dbd8e102db0732cf5a517accc_jpg.rf.8f6a921e835ad815b60ab8113629e794.jpg,640,640,khong_bo_ao_vao_quan,216,362,402,435
z5047607554195_bb5abf27d9288e3beed24dc1e1ff336b_jpg.rf.26963ccc6cbb3767678abb521f9bae25.jpg,640,640,khong_bo_ao_vao_quan,216,331,338,393
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,447,353,458,361
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,231,419,335,457
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,318,409,392,437
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,383,425,410,444
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,90,363,108,374
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,123,375,139,386
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,176,364,191,371
z5047608516385_f0cad113e9933f2dfd26092dd08d13ac_jpg.rf.299a80b26fd3397b12c21b25e6baa2f3.jpg,640,640,khong_bo_ao_vao_quan,198,361,215,371
