filename,Boot,Sandal,Shoe
Sandal-122-_jpg.rf.51e75739fbb788da2df84fdc60e05dc0.jpg,0,1,0
Sandal-2081-_jpg.rf.7eb8a53a543da5621421a5fbe0bedb46.jpg,0,1,0
Shoe-4962-_jpg.rf.f5569920004654e4751a3cfe400313b1.jpg,0,0,1
boot-145-_jpg.rf.97768b2a9c2b333f845999fc64172616.jpg,1,0,0
Sandal-1580-_jpg.rf.088a6fedc38a7bc4c2a1a44c89adb5c0.jpg,0,1,0
Sandal-1419-_jpg.rf.b0bb316f377983d9dfa6bd64951843d2.jpg,0,1,0
Shoe-4559-_jpg.rf.0b9fe2911ea1a725ae23f710c2301104.jpg,0,0,1
Shoe-4560-_jpg.rf.bce8af6a97b1ce668c4670e83e8fc8c5.jpg,0,0,1
boot-1957-_jpg.rf.4ba428f8e9a0918476255c9add217e9d.jpg,1,0,0
Shoe-2563-_jpg.rf.ef88ac77edb99e420be3778a2d9b4984.jpg,0,0,1
boot-3715-_jpg.rf.9734ca09b6e1696277744991533e22fe.jpg,1,0,0
Shoe-4153-_jpg.rf.ae8b276b0e77e028cbe6da76de28d17f.jpg,0,0,1
boot-1690-_jpg.rf.36a46951ff5773ff18b113fad3a6f66d.jpg,1,0,0
Sandal-4589-_jpg.rf.3b7a9e7726760eed81513b91614e2eea.jpg,0,1,0
Shoe-1275-_jpg.rf.481985bd06bc3570b1831d23a110f3f2.jpg,0,0,1
Shoe-2160-_jpg.rf.5324afcb8349363a40116aacb41ec18e.jpg,0,0,1
boot-667-_jpg.rf.0ced17b66097cae582d97a4fb66d11e7.jpg,1,0,0
Sandal-4145-_jpg.rf.44d52821461b3a097eead339fc0d9abd.jpg,0,1,0
boot-3127-_jpg.rf.e65a0c0fae70f6d07c8ad78896f124d0.jpg,1,0,0
Sandal-2965-_jpg.rf.dcad2e931ebac04dd75ef7868e348a40.jpg,0,1,0
boot-747-_jpg.rf.5f5f6830d14e3e401ad997ee04e45c45.jpg,1,0,0
Sandal-4296-_jpg.rf.5e329389bd9d8c4f813a40ea7270e601.jpg,0,1,0
Sandal-1784-_jpg.rf.0be0a6ece17eb455f511bfa7ddc8b98f.jpg,0,1,0
boot-173-_jpg.rf.69b11916dca863ef934059ee8be72aec.jpg,1,0,0
boot-537-_jpg.rf.ca2d8ac8e5f7eee5ce4d3e9cde8ad0a2.jpg,1,0,0
Shoe-4581-_jpg.rf.9ea27d666bec879909df1b90846996c0.jpg,0,0,1
boot-1771-_jpg.rf.0d77cbda18ee2d80f7fdd65fb8d2305c.jpg,1,0,0
Shoe-3002-_jpg.rf.505ca33d846df52328938f87aa0656e8.jpg,0,0,1
boot-3691-_jpg.rf.5ec8c8dc35ecbec38a86ac9f66f25026.jpg,1,0,0
boot-3329-_jpg.rf.8c94d51c8341e70c2c511c489fbfd7ff.jpg,1,0,0
Sandal-2998-_jpg.rf.f16eb72ef3b438040844de2b51bdc3ea.jpg,0,1,0
Sandal-1281-_jpg.rf.25716aec0c675d43c374bdecded28185.jpg,0,1,0
boot-346-_jpg.rf.267c83fec7435ad2f9cfe57642597a91.jpg,1,0,0
Sandal-193-_jpg.rf.5ade6a5b4b0a10502373b3de173136ca.jpg,0,1,0
Shoe-3566-_jpg.rf.0e1a111f1c039e20d56e92253eab5e77.jpg,0,0,1
boot-2417-_jpg.rf.7175b770e21cc50f3321c4ef0faadf2a.jpg,1,0,0
boot-1080-_jpg.rf.1b036618a99f4386d703ed9b2bd41b5e.jpg,1,0,0
boot-4575-_jpg.rf.5a26166cff11cd39d2f821b753090339.jpg,1,0,0
Shoe-424-_jpg.rf.6a8aea24a7b775c58a864290a3559950.jpg,0,0,1
Sandal-4695-_jpg.rf.2a922f9b2bfc658bd66cddd7f28b3f2a.jpg,0,1,0
boot-2358-_jpg.rf.16a0c8913b38e486a7517b346b7b3fc6.jpg,1,0,0
Sandal-3967-_jpg.rf.6c9613862cc9d4ed0b2c02b079937a13.jpg,0,1,0
boot-2500-_jpg.rf.244abff2f59781813fda4c0822d92ba0.jpg,1,0,0
boot-1369-_jpg.rf.0d61fc9d95da96d29bb4bd8e1072a8e2.jpg,1,0,0
Shoe-264-_jpg.rf.3aa9d654ae181a2850299b61a9a73bde.jpg,0,0,1
boot-15-_jpg.rf.3b105f58f443339a4d9672880ae52998.jpg,1,0,0
Shoe-1091-_jpg.rf.315cad044d7e99265301d98e9db8be0f.jpg,0,0,1
Sandal-3522-_jpg.rf.e596e796b36fb41dcea9d656bd1f20f3.jpg,0,1,0
Shoe-1452-_jpg.rf.8c44c169d0af626112c4fe8951a3d0ec.jpg,0,0,1
Shoe-1368-_jpg.rf.5d898f99f581151a891e494ad3e38232.jpg,0,0,1
boot-3116-_jpg.rf.7e8c9f575ede56c0d9720604500e87d3.jpg,1,0,0
Shoe-2914-_jpg.rf.1fe36528d74a4e553be078bab4ed0fa8.jpg,0,0,1
boot-2457-_jpg.rf.7466d6b3b6e7a5fd51e684906659a9c6.jpg,1,0,0
boot-1555-_jpg.rf.e0d4096ece848139e9349d9af85bb50d.jpg,1,0,0
Sandal-4514-_jpg.rf.d83858d3e1d6d0947c9ed930a67331d4.jpg,0,1,0
Shoe-2133-_jpg.rf.43b3feac9f634dbfe583ae5a052e8c7b.jpg,0,0,1
Sandal-3983-_jpg.rf.4a512654531f2c640c03ad93081d45ce.jpg,0,1,0
Shoe-3442-_jpg.rf.afa319715cb8e6f18455f7648e089da5.jpg,0,0,1
Sandal-1743-_jpg.rf.ae8f5f23bad802d287d51d26de53dc94.jpg,0,1,0
Sandal-2962-_jpg.rf.5410e2ececa5e992d4203141f23d821e.jpg,0,1,0
boot-1387-_jpg.rf.8b7b54413819f72d01c4d4a39216564d.jpg,1,0,0
Sandal-2417-_jpg.rf.0805816fca303696d2e0170fefa054c8.jpg,0,1,0
Sandal-3658-_jpg.rf.1df3e7b6c1c351fdde8a7d20f469e4e3.jpg,0,1,0
Shoe-1142-_jpg.rf.6d9c2dfbe0a1b3fc82a4ed8f2d1ee3b3.jpg,0,0,1
boot-4394-_jpg.rf.782feb1bd801605d8a951af8e67b8550.jpg,1,0,0
Sandal-475-_jpg.rf.adf6bb894381762d2ef6e07e7b5b26fd.jpg,0,1,0
Sandal-84-_jpg.rf.6bb8526b719fad3f7005cc75644ccea1.jpg,0,1,0
boot-3215-_jpg.rf.155d3ba56e5eff2e724e6fc81439cf54.jpg,1,0,0
boot-2392-_jpg.rf.96698accc45bd8c0fe362a0863e70771.jpg,1,0,0
Shoe-1519-_jpg.rf.9fe639523ae1ae6e3517dbd55d932baf.jpg,0,0,1
Sandal-4771-_jpg.rf.3806f97f637269f3cddb799cb2b43455.jpg,0,1,0
Shoe-688-_jpg.rf.a93151fd40b08cbbec894281e96ed9ba.jpg,0,0,1
Shoe-1562-_jpg.rf.108564996aa812bbf7e9e59db98fa5ea.jpg,0,0,1
Sandal-3230-_jpg.rf.361eeedd8d3ba447c2db93ecefea9181.jpg,0,1,0
boot-3948-_jpg.rf.e9a49fac32d44677afa7bc8905da3906.jpg,1,0,0
Shoe-2567-_jpg.rf.514946eb46966c0ccf446ebedabeb34f.jpg,0,0,1
boot-2052-_jpg.rf.fc53f53c9bc00fd6087f1ff82c60cb3d.jpg,1,0,0
boot-1281-_jpg.rf.72cbd4381655207d55b9cc0e8553f138.jpg,1,0,0
boot-2000-_jpg.rf.c172150c48f79b0f9f5a771b6a8b0d85.jpg,1,0,0
boot-3330-_jpg.rf.06eb8f24b9d08e8b532d16a06b7c1a6f.jpg,1,0,0
Shoe-3696-_jpg.rf.bf817bf8b53aafb916e41ab9d3ff5751.jpg,0,0,1
Sandal-4101-_jpg.rf.24827665de7ccfc1f80e783a73e6f221.jpg,0,1,0
Sandal-4859-_jpg.rf.ca63d7873b11d7bda5247dab6ee0b76a.jpg,0,1,0
boot-3209-_jpg.rf.d3f772134c85de248b036925476ef189.jpg,1,0,0
boot-2098-_jpg.rf.acb23834211f9aa2c6653c1fdd0e6494.jpg,1,0,0
Sandal-1792-_jpg.rf.31a0da2b542107a87c92bcd9c059677f.jpg,0,1,0
boot-3987-_jpg.rf.3be7397f695cef903f58b29004e3a3b7.jpg,1,0,0
boot-391-_jpg.rf.d34b0a6c0e69c22e5abb68f8e3d38160.jpg,1,0,0
Sandal-2541-_jpg.rf.924a5a4784251bb7c5c76fe21593ac00.jpg,0,1,0
Shoe-1698-_jpg.rf.3284502251c43998271d9ccc8e672f30.jpg,0,0,1
Sandal-1383-_jpg.rf.f4405c48fa68d827a1d41509fd08bf73.jpg,0,1,0
Shoe-4612-_jpg.rf.b1156e8ad649b67337a003116871a55b.jpg,0,0,1
Sandal-4670-_jpg.rf.667e3d8bf3cc7b5703930a3df2572480.jpg,0,1,0
Shoe-3590-_jpg.rf.9a664f5761dd471e2726b00506fb76e8.jpg,0,0,1
Shoe-4098-_jpg.rf.69aa4c301a20bc23e61a35b987baaf01.jpg,0,0,1
boot-4664-_jpg.rf.c576bedeef9c31dfadd417727ef87176.jpg,1,0,0
Shoe-1550-_jpg.rf.5fbb8b7765c1bf83df9caa2188b1c891.jpg,0,0,1
Sandal-917-_jpg.rf.22ef84815f05dea07b1d7fa3124e07d7.jpg,0,1,0
Shoe-2640-_jpg.rf.22a2bde9e8f955bcb8b235f31f4486a6.jpg,0,0,1
Shoe-697-_jpg.rf.d3294d74a201b9fd6d3e6f6f15ce5ccf.jpg,0,0,1
Shoe-1337-_jpg.rf.a1d4688b4fba30cf0bfe9073342a68c9.jpg,0,0,1
Sandal-4964-_jpg.rf.e04fe98a7683aefc0f16b1b43cdbc6aa.jpg,0,1,0
Shoe-29-_jpg.rf.09df8d87f36a9c88ad65a97690b268c5.jpg,0,0,1
boot-4600-_jpg.rf.5738dd250b09778ad35ef7bab19c1c25.jpg,1,0,0
Shoe-2485-_jpg.rf.30596a835618a7358f5f1ad56c031914.jpg,0,0,1
Sandal-1767-_jpg.rf.fd2205aefde197792718ade538fcde9c.jpg,0,1,0
boot-712-_jpg.rf.40af46ec570a1beaa58f68d25c7c6884.jpg,1,0,0
Shoe-1619-_jpg.rf.f37fb2a7622887b7d3169f8fe10ce4d1.jpg,0,0,1
boot-3783-_jpg.rf.09e24751b6af348decda401f73925fbc.jpg,1,0,0
Sandal-4850-_jpg.rf.b08232306a148b245cfe7f683a259cef.jpg,0,1,0
Shoe-4290-_jpg.rf.f0aceee44a6b0676703725fb0e3c8ee5.jpg,0,0,1
Sandal-3352-_jpg.rf.180f8157cb10cd693234e9304d78b25b.jpg,0,1,0
boot-476-_jpg.rf.a0f35bdb63ddf3108a2b6d96fd4562e8.jpg,1,0,0
boot-4430-_jpg.rf.df2e32b45d4768c21a870fd4d1d29361.jpg,1,0,0
boot-2466-_jpg.rf.76430efb2eb60f976b78d31d34e77ac2.jpg,1,0,0
boot-4310-_jpg.rf.eb462f0545ef3d9ac48298812b183cee.jpg,1,0,0
Sandal-1422-_jpg.rf.dfb89bea383c1fdefbc09c882675ee74.jpg,0,1,0
Sandal-3124-_jpg.rf.07c3c0d361a1b013952a2af9591f6f0f.jpg,0,1,0
Shoe-3505-_jpg.rf.d43f7ce97b7c54722ea479e063e2f248.jpg,0,0,1
boot-301-_jpg.rf.a247ba67d1f45722167f7caac7c85a1e.jpg,1,0,0
boot-2587-_jpg.rf.4c98309b5f714dc796d283e97a327b49.jpg,1,0,0
Sandal-866-_jpg.rf.057e9bacb6f5691a821e8c4ef0cdca6b.jpg,0,1,0
boot-432-_jpg.rf.1b1a32920dfaa986f2a246ce4d5d82d1.jpg,1,0,0
Sandal-4857-_jpg.rf.eb0eac2b4393efd41a96d8d80b722423.jpg,0,1,0
Sandal-3436-_jpg.rf.6ef6ddb901f2ceeabcb5d21e4f31e29d.jpg,0,1,0
Shoe-1214-_jpg.rf.905b916cf6c21c9f88c36bd6babac410.jpg,0,0,1
Sandal-4099-_jpg.rf.a0f27e44d5421470f13f5d85d64d0c49.jpg,0,1,0
boot-1623-_jpg.rf.9a9ccd680e78a6062f896173ace99422.jpg,1,0,0
Sandal-4838-_jpg.rf.fc09f91c0eac4299c6d85f67b9dff96b.jpg,0,1,0
Sandal-2796-_jpg.rf.67f23ca40b8633a3394c32c3bc9f2e6c.jpg,0,1,0
Shoe-2716-_jpg.rf.4b3b8111f85c8ba9551fe8ab6f792f2e.jpg,0,0,1
boot-4062-_jpg.rf.3a0b7c5524cfd00ae616b324f9100505.jpg,1,0,0
Sandal-2561-_jpg.rf.1648a171183c018fe1024ff04731e2a3.jpg,0,1,0
Sandal-2070-_jpg.rf.44d3ecd7093e5a885fce44fdb9f6c625.jpg,0,1,0
Shoe-3549-_jpg.rf.b4348fb723a028daf6fdb02a153e7e4d.jpg,0,0,1
Shoe-3-_jpg.rf.e411dd08b30013df7ced2700d09af99a.jpg,0,0,1
Shoe-3826-_jpg.rf.4ce161a2ef2756a7934ff592e2bc49ba.jpg,0,0,1
Shoe-807-_jpg.rf.18e7720d40c39e721147e9025ad478b4.jpg,0,0,1
boot-944-_jpg.rf.c33f96ffb78fe9ee13cd0939793bbd6c.jpg,1,0,0
Sandal-2870-_jpg.rf.a4c0be2f1e5f1c21d105518df0f274dd.jpg,0,1,0
boot-3440-_jpg.rf.c6b4479c60eeba88a5e10f8b5400600f.jpg,1,0,0
Shoe-433-_jpg.rf.f4fa500f5b02d468935b17eacd20ed1d.jpg,0,0,1
boot-2903-_jpg.rf.07955983f6b322a3f71abdb9280ff65b.jpg,1,0,0
Shoe-2824-_jpg.rf.3b72dd5b57351f6f236abbab00837584.jpg,0,0,1
Sandal-2485-_jpg.rf.2f366a5e97d945ea2fd824953dbd0879.jpg,0,1,0
Shoe-3221-_jpg.rf.42989921310174d27c4bfcd4cd497b9a.jpg,0,0,1
Sandal-512-_jpg.rf.308a70ac3bc5a4f118089d51d8a000db.jpg,0,1,0
Sandal-2695-_jpg.rf.0da5edb9a64260522d0092b851c22090.jpg,0,1,0
boot-4119-_jpg.rf.ed772f4f201b8cb6d1f776600fd5609a.jpg,1,0,0
Sandal-4820-_jpg.rf.f5c9d96aae9fa43816c66f9e7cd9eb30.jpg,0,1,0
boot-4220-_jpg.rf.daece5006671f8100aee670aae044d71.jpg,1,0,0
boot-1641-_jpg.rf.b87028e245c1445fcd8454a2b88140ee.jpg,1,0,0
Shoe-3612-_jpg.rf.03d02394e7f7a614a4985807c92a0d3d.jpg,0,0,1
Sandal-2193-_jpg.rf.db58f89c743c0d6595d596a5e2e19430.jpg,0,1,0
boot-1279-_jpg.rf.8771b010934c28b7fa9a6b27a9a91108.jpg,1,0,0
boot-1000-_jpg.rf.965d3303e13880b478ed548e81351e44.jpg,1,0,0
Sandal-897-_jpg.rf.b271d5ba6f79a4a18a1ffbf0b9dfeca0.jpg,0,1,0
Shoe-2460-_jpg.rf.54020290e9b02ff8e582921fbd2d871f.jpg,0,0,1
Sandal-259-_jpg.rf.7cbe6e9604848efd4ad355f5f3f343fe.jpg,0,1,0
boot-610-_jpg.rf.7ad3c1da67fb2e1c8bda3722a9c819e0.jpg,1,0,0
Shoe-3296-_jpg.rf.c8f5412f8de08ace2642760a981197ee.jpg,0,0,1
Shoe-3270-_jpg.rf.bc2561e34c5dac929feb43ec06a72a12.jpg,0,0,1
boot-4836-_jpg.rf.db82e270a5e4138fc947d22af6d64da9.jpg,1,0,0
boot-2782-_jpg.rf.65308932f4344824f5ba41801c29a4b3.jpg,1,0,0
Shoe-1502-_jpg.rf.b55a3f3daf23475f2077f429972df9dd.jpg,0,0,1
Sandal-617-_jpg.rf.333243cf02055433c878a2b06e7ea11d.jpg,0,1,0
Sandal-3859-_jpg.rf.2b325b6ac78439e31f064d01163bc5dc.jpg,0,1,0
Sandal-264-_jpg.rf.261251ccb8ecd040ceab105940e085c9.jpg,0,1,0
Shoe-3058-_jpg.rf.a21b39757c5eeb12482dcd7611374eb1.jpg,0,0,1
boot-229-_jpg.rf.10489e36c1afce5292a7cf71ee212121.jpg,1,0,0
Sandal-4195-_jpg.rf.b832e05d1dc2eed36a3823fd5e6f4237.jpg,0,1,0
Shoe-4579-_jpg.rf.b2778d35daa394355f735c5350c4fe44.jpg,0,0,1
Shoe-3897-_jpg.rf.0f8a4ae3b46dd3ef22784b4d70ef232f.jpg,0,0,1
Shoe-4325-_jpg.rf.1d539f779f52622b92b20543ab38c27f.jpg,0,0,1
Sandal-4889-_jpg.rf.aa0dd0d3211015935536e4b1ceea297e.jpg,0,1,0
Shoe-3767-_jpg.rf.42e0ef0207e8b820bee70dbd65348432.jpg,0,0,1
boot-607-_jpg.rf.20c82806d1945fa644097c16c6377b55.jpg,1,0,0
boot-1700-_jpg.rf.f0ef49dfd3cfa70bdfb07abbb7b6119f.jpg,1,0,0
boot-1257-_jpg.rf.f1d9b5a43c20a85926587019f3249871.jpg,1,0,0
Shoe-4528-_jpg.rf.68365c617db66491df7548c44c4656cf.jpg,0,0,1
Shoe-2069-_jpg.rf.e23fb26cf15258a74c4269e19b6dec83.jpg,0,0,1
Shoe-4710-_jpg.rf.8488db487cdee1646331081f9959f56c.jpg,0,0,1
Shoe-4074-_jpg.rf.23d56a486ca3baef8c406e9897e56687.jpg,0,0,1
Sandal-2782-_jpg.rf.ca4da1ce6bfb55b62a330819cbd9be6a.jpg,0,1,0
Sandal-3829-_jpg.rf.a7bb9996e06be96ddd7d56b949e61b0e.jpg,0,1,0
Shoe-3711-_jpg.rf.88db8dcb80a939f65d08b8c46a15ff1b.jpg,0,0,1
boot-1118-_jpg.rf.89f36b411acd94a2c11c40fdbdf1ddc5.jpg,1,0,0
boot-4948-_jpg.rf.bc65c56537a4426cf46d6a48c60c67f1.jpg,1,0,0
Sandal-591-_jpg.rf.3c0e80d28884091b6ad0b5dd0432adc2.jpg,0,1,0
Shoe-4015-_jpg.rf.233a637e73f8197b8fde86f09336e8ff.jpg,0,0,1
Shoe-544-_jpg.rf.4083596027908acb6ea25805d090ad76.jpg,0,0,1
boot-1499-_jpg.rf.50a7a8509ba39ce7e7f51bae41912b7e.jpg,1,0,0
Shoe-3301-_jpg.rf.2766e7b81d942b044938b5081c039ddf.jpg,0,0,1
Shoe-240-_jpg.rf.8d7cec38911a8962cb46a319fe234cf7.jpg,0,0,1
boot-2724-_jpg.rf.88bf9ae1a5cfd0fe9fe2793b99f3f4fc.jpg,1,0,0
Shoe-3164-_jpg.rf.289729de6b4791a959812ba7fd38bf4e.jpg,0,0,1
Sandal-1393-_jpg.rf.b499cda9f719785ef485cf30af14cd0f.jpg,0,1,0
Sandal-3494-_jpg.rf.217cdc20a194d33684368b744ba8e02d.jpg,0,1,0
boot-74-_jpg.rf.3666244cecd21dfb51d9ae6b3de1078f.jpg,1,0,0
boot-796-_jpg.rf.87844c6dbf9065961f3be14b9b19fcba.jpg,1,0,0
boot-1082-_jpg.rf.9d7b4f0ee96fcab6b9def6c6c8c104f2.jpg,1,0,0
Sandal-4627-_jpg.rf.46d8e11f4e74b319484f2c0c9d1757a0.jpg,0,1,0
Sandal-756-_jpg.rf.444664b51715a21deed47a3b7a253b2c.jpg,0,1,0
boot-4925-_jpg.rf.8e9d1ad0ef5c2775dac06e775e62a865.jpg,1,0,0
Shoe-927-_jpg.rf.4c743bce4142a0dca48b4784beaa58df.jpg,0,0,1
boot-880-_jpg.rf.d87932bdc15c64178a80e1be73f62a15.jpg,1,0,0
Shoe-2315-_jpg.rf.4370b32f23545f67f86e3eaf9864db62.jpg,0,0,1
Shoe-2276-_jpg.rf.cfdd1797de4212ede33c231a85a52068.jpg,0,0,1
Sandal-4056-_jpg.rf.bbfe7df9274005def489fd776899748e.jpg,0,1,0
boot-86-_jpg.rf.1c07b3464c4b8aed4d9ac004083942e7.jpg,1,0,0
Sandal-3184-_jpg.rf.5c15bf950eaa39bb33eb1dde0767b691.jpg,0,1,0
Shoe-3509-_jpg.rf.fd5966f6064b16fbf4bb40e39376bbda.jpg,0,0,1
Shoe-4299-_jpg.rf.aabd350fb739e23d53617dfcefdfd584.jpg,0,0,1
Sandal-3376-_jpg.rf.ee2058160fae923cb08946d7c156e7f6.jpg,0,1,0
Sandal-4577-_jpg.rf.8f6e72909b3013dbc92affc0845bcabc.jpg,0,1,0
Sandal-942-_jpg.rf.81c6aa414d6e551718660b6e84dd14f8.jpg,0,1,0
Sandal-2879-_jpg.rf.5754bec2cdf8e3cd14342e4de39d4ba1.jpg,0,1,0
boot-3387-_jpg.rf.114b91129509ac1f75ca5b5370971fe8.jpg,1,0,0
boot-1903-_jpg.rf.fea4dbced27aa550e816934c33242095.jpg,1,0,0
Sandal-1770-_jpg.rf.1b0820004bd898c47d9671c1bd2a6e34.jpg,0,1,0
boot-2447-_jpg.rf.71d1dace4ed405ab0a41e2235c60f151.jpg,1,0,0
Shoe-2107-_jpg.rf.1956a7bdb0187a3bb0b1e99f48e4c1aa.jpg,0,0,1
Shoe-1330-_jpg.rf.7dda58fc7d47ef6aeb0e7fe5aea58727.jpg,0,0,1
boot-3533-_jpg.rf.fa2c8fee4a1e449c69377eaa052ca0a9.jpg,1,0,0
boot-4423-_jpg.rf.e565ef11ddc724a991e8238c5dad197b.jpg,1,0,0
Sandal-113-_jpg.rf.99f34155765c4f77ddae044df82a1d98.jpg,0,1,0
boot-264-_jpg.rf.18849ce49f8d93e6cac04da835740c6e.jpg,1,0,0
Sandal-2835-_jpg.rf.196f8e2c7f11a283e0aaa1a80608bf7d.jpg,0,1,0
Sandal-3156-_jpg.rf.b85be959a1fa1629a8279d706b658915.jpg,0,1,0
Shoe-4515-_jpg.rf.9341be0fe80f0ca4762a0dc50f668683.jpg,0,0,1
boot-284-_jpg.rf.1becdd3b3cf9980336e271d289dcb0fe.jpg,1,0,0
Sandal-781-_jpg.rf.6671ab6e405ce2e4523a0db222c302c9.jpg,0,1,0
Shoe-4110-_jpg.rf.1c9ae91c9451711d465d35dad9eb9aae.jpg,0,0,1
Sandal-4573-_jpg.rf.7227a08ea0e2df79c1dc8c83b02eb181.jpg,0,1,0
Shoe-4444-_jpg.rf.df9a113eba8964e4b76b03101afa7135.jpg,0,0,1
boot-3350-_jpg.rf.1096ef0afeb33daa8a0bbe08c4375b34.jpg,1,0,0
Sandal-3033-_jpg.rf.cf27821f96bd55685ec932cd92d95587.jpg,0,1,0
boot-724-_jpg.rf.0fd0858a2a99875031304ef52708eb7c.jpg,1,0,0
Shoe-3084-_jpg.rf.6b7a6886f971d83b822697775abe6822.jpg,0,0,1
Sandal-400-_jpg.rf.0f95b5498c67a6e5be9b4547d09231f5.jpg,0,1,0
boot-3318-_jpg.rf.19b242c82f1e6bf1754ad40139c3c7a8.jpg,1,0,0
Sandal-221-_jpg.rf.20f19b70353319d3044517a77d8b46fb.jpg,0,1,0
Shoe-4892-_jpg.rf.25a01a054ec7ad9f198ff478b3d3579d.jpg,0,0,1
boot-4263-_jpg.rf.578ecfd0cbff7a5279d32363ccb2ad44.jpg,1,0,0
boot-4023-_jpg.rf.fbe4559c6d9ee7995c543faa4ef289c7.jpg,1,0,0
Sandal-957-_jpg.rf.aa324789ee8c7243c38a027e1c265beb.jpg,0,1,0
Shoe-4298-_jpg.rf.2263a96c95b607a1f8a1be3c4318e21f.jpg,0,0,1
Sandal-511-_jpg.rf.fe1774205202141ef20ec920a99c9028.jpg,0,1,0
Sandal-4282-_jpg.rf.5f153fb1c49da6187ba2b0a93ea668d4.jpg,0,1,0
Shoe-2148-_jpg.rf.b368185685eeaf0da21c04031f744644.jpg,0,0,1
Sandal-361-_jpg.rf.01df5dd612d47cdc73c308b58be753fe.jpg,0,1,0
Shoe-3149-_jpg.rf.b5c1afb911b537b0b309663de6733782.jpg,0,0,1
Sandal-4476-_jpg.rf.e199aeb08db396a8814b92dfe57be0cd.jpg,0,1,0
Sandal-3158-_jpg.rf.d7e704a62a6870c6aaa6e90e5796ac9b.jpg,0,1,0
Shoe-1954-_jpg.rf.a51f2477798c7fe06e0a581b4d303607.jpg,0,0,1
Shoe-1756-_jpg.rf.e48cdaa1a0bebf83c27dc12dc19aef7a.jpg,0,0,1
Shoe-108-_jpg.rf.1a5b111b8fb7a3817cd1f44ac64cf1a4.jpg,0,0,1
Sandal-1081-_jpg.rf.bd171b6860eee0cffd20db11f3ab8734.jpg,0,1,0
Shoe-4328-_jpg.rf.ad5473618b37e538819222a886ac6877.jpg,0,0,1
Shoe-4100-_jpg.rf.268bf2bfd0c768b1e2e957070a61dd01.jpg,0,0,1
boot-4872-_jpg.rf.8303e4ae646aa902c80cb38a47fcc591.jpg,1,0,0
Sandal-4501-_jpg.rf.9c1bfacb26ca4298e01e02fec3b9faba.jpg,0,1,0
boot-256-_jpg.rf.8070d119461886774cea43d4b81bad8b.jpg,1,0,0
Sandal-4221-_jpg.rf.f2a42230baf9499b2cdaeaf3d511cde9.jpg,0,1,0
Sandal-299-_jpg.rf.065f9f82681ee6f10d56fd20ae884429.jpg,0,1,0
Shoe-3332-_jpg.rf.e6540db7b9bbdb16f4d356dd2ef11875.jpg,0,0,1
Sandal-4307-_jpg.rf.bc2753a36fe43068a6a827b32819f50b.jpg,0,1,0
Shoe-4224-_jpg.rf.a3fa89a37e3bf5bddcc994be344c15d5.jpg,0,0,1
boot-4654-_jpg.rf.a832ad36f5515ebb813d31722cf563c8.jpg,1,0,0
boot-3966-_jpg.rf.52e6388ccb8b1c0a43d51fc51958779b.jpg,1,0,0
Sandal-3430-_jpg.rf.a37851f89365216316b9bea13e444313.jpg,0,1,0
Shoe-2443-_jpg.rf.c936cecb4763191a162c7b6efd6bbe3e.jpg,0,0,1
Sandal-2786-_jpg.rf.519226c07031bd4bdf1143b332dc2b7b.jpg,0,1,0
boot-993-_jpg.rf.ac455e8381ea106a791c3a3bacccb605.jpg,1,0,0
Shoe-2854-_jpg.rf.d06f69241b1894d84291ed6c67c1e89a.jpg,0,0,1
boot-129-_jpg.rf.6586440f085364eb9e62a0198b6a9540.jpg,1,0,0
Sandal-3450-_jpg.rf.e7844f086f8553b6ca99bc816e67e1b4.jpg,0,1,0
boot-869-_jpg.rf.0be11ba7d93b10583398cb037e0676ad.jpg,1,0,0
Shoe-425-_jpg.rf.cd19ee47a06cf595dc2fcfcbaba16bd2.jpg,0,0,1
Shoe-1879-_jpg.rf.1eed5958d8a56d573f9acee0ee0656a6.jpg,0,0,1
boot-1644-_jpg.rf.4896204805af12404d28d0f56e54d2b9.jpg,1,0,0
Shoe-77-_jpg.rf.3113cfe2911fcd3bfab29c6d6bb19f89.jpg,0,0,1
Shoe-2899-_jpg.rf.850060786d3ced571c8023234bce0e62.jpg,0,0,1
boot-2288-_jpg.rf.f34761615ff70945e25fcf0c196199b0.jpg,1,0,0
Sandal-2189-_jpg.rf.db93f767d0302ef11e3aca1bd32d486b.jpg,0,1,0
Shoe-1343-_jpg.rf.454b24f6baf7045277d0b27a8ac6c539.jpg,0,0,1
boot-3189-_jpg.rf.417d2b39d6f2e9e3a9d66287af9fc7de.jpg,1,0,0
Shoe-3236-_jpg.rf.dc815a670869c2435d0efa5811a7e234.jpg,0,0,1
Sandal-2795-_jpg.rf.04df37a2c96e44e831753912dae65abe.jpg,0,1,0
boot-2892-_jpg.rf.1ef54c26d44c7e406715f5ed8a92c3c6.jpg,1,0,0
Shoe-3854-_jpg.rf.54032dca2e3e8f9330d633cd228b0b12.jpg,0,0,1
Sandal-4823-_jpg.rf.3c4b65e60891f6c6f5f660b1b44f1b23.jpg,0,1,0
Shoe-142-_jpg.rf.699c31ec7e5cd529a061990769240f75.jpg,0,0,1
Sandal-4997-_jpg.rf.41a94c96dba6f3b21b8a03c5583b6c98.jpg,0,1,0
Sandal-2406-_jpg.rf.731061c335c1fb4bcea854b76e6abdd6.jpg,0,1,0
Shoe-2076-_jpg.rf.1f07871191411f26667702ad68227f43.jpg,0,0,1
